index,Location,Area,Country,coords,latitude,longitude
4126,"Boca Ciega Bay, Tampa, Pinellas County",Florida,USA,"(27.7926967, -82.7657265)",27.7926967,-82.7657265
4135,"Sebastian Inlet, Indian River or Brevard County",Florida,USA,"(28.263933, -80.7214417)",28.263933,-80.7214417
4142,"Mavericks, Half Moon Bay, San Mateo County",California,USA,"(37.5127433, -122.4964562)",37.5127433,-122.4964562
4147,"South Beach, Sebastian, Indian River County",Florida,USA,"(27.80716, -80.4724473)",27.80716,-80.4724473
4151,"1/4 to 1/2 m north of the jetty at Bunkers, Eureka, Humboldt County",California,USA,"(40.8020712, -124.1636729)",40.8020712,-124.1636729
4154,"Vaughn Beach, Flagler County",Florida,USA,"(29.4713179, -81.2098826)",29.4713179,-81.2098826
4175,"Coral Cove Park, Jupiter Island, Martin County",Florida,USA,"(27.0314437, -80.1014311)",27.0314437,-80.1014311
4179,"Bethune Beach, south of New Smyrna Beach, Volusia County",Florida,USA,"(28.9032104, -80.8115369)",28.9032104,-80.8115369
4184,"New Smyrna Beach / Waveland, Volusia County",Florida,USA,"(29.0279842, -81.0754657)",29.0279842,-81.0754657
4186,"New Smyrna Beach / Waveland, Volusia County",Florida,USA,"(29.0279842, -81.0754657)",29.0279842,-81.0754657
4190,"Waveland Beach, Hutchinson Island, St Lucie County",Florida,USA,"(27.275367, -80.20625000000001)",27.275367,-80.20625000000001
4201,"Coligny Beach, Hilton Head, Beaufort County",South Carolina,USA,"(32.1411347, -80.75191389999999)",32.1411347,-80.75191389999999
4203,"Off 21st Avenue, Isle of Palms, Charleston County",South Carolina,USA,"(32.7929804, -79.7854978)",32.7929804,-79.7854978
4212,"Santa Rosa Island, Escambia County",Florida,USA,"(30.3978561, -86.7290634)",30.3978561,-86.7290634
4215,"Taverniier, Monroe County",Florida,USA,"(25.0115186, -80.51506080000001)",25.0115186,-80.51506080000001
4219,"Near 70th Avenue, Myrtle Beach, Horry County",South Carolina,USA,"(33.7410753, -78.8227126)",33.7410753,-78.8227126
4233,"Coquina Beach, Anna Maria Island, Manatee County",Florida,USA,"(27.451142, -82.69221499999999)",27.451142,-82.69221499999999
4235,"Sandbridge Beach, Princess Anne County",Virginia,USA,"(37.4315734, -78.6568942)",37.4315734,-78.6568942
4236,"Mayport Naval Station, Jacksonville, Duval Country",Florida,USA,"(30.3881464, -81.40827039999999)",30.3881464,-81.40827039999999
4237,"Avon, Hatteras Island, Outer Banks, Dare County",North Carolina,USA,"(35.5584932, -75.4665158)",35.5584932,-75.4665158
4238,"Avon, Hatteras Island, Outer Banks, Dare County",North Carolina,USA,"(35.5584932, -75.4665158)",35.5584932,-75.4665158
4244,A quarter mile north of Fort Pierce Inlet,Florida,USA,"(27.6648274, -81.5157535)",27.6648274,-81.5157535
4245,"2 miles off Pompano Beach, Broward County",Florida,USA,"(26.2136852, -80.1255827)",26.2136852,-80.1255827
4268,"Deerfield Beach (near Boca Raton), Broward County",Florida,USA,"(26.317011, -80.12235299999999)",26.317011,-80.12235299999999
4272,"Brenecke Beach, Po'ipu, Kaua'i",Hawaii,USA,"(21.8762603, -159.4537791)",21.8762603,-159.4537791
4283,"Ten Thousand Islands National Wildlife Refuge, Collier County",Florida,USA,"(25.8512224, -81.539495)",25.8512224,-81.539495
4287,"a pier at the end of Caxambas Drive, Marco Island ",Florida,USA,"(25.914397, -81.694981)",25.914397,-81.694981
4288,"St. George Island (near Apachicola), Franklin County",Florida,USA,"(29.65888899999999, -84.87777799999999)",29.65888899999999,-84.87777799999999
4292,"South of Ponce Inlet, New Smyrna Beach, Volusia County",Florida,USA,"(29.0599541, -80.9526133)",29.0599541,-80.9526133
4302,"100 miles off Ocean City, Maryland, in 7000' of water",Maryland,USA,"(39.0457549, -76.64127119999999)",39.0457549,-76.64127119999999
4303,"Ponce Inlet, New Smyrna Beach, Volusia County",Florida,USA,"(29.08501399999999, -80.93225699999999)",29.08501399999999,-80.93225699999999
4311,"Gulf of Mexico, 65 miles offshore from Mobile",Alabama,USA,"(30.6964406, -88.1803557)",30.6964406,-88.1803557
4312,"Kewalo Basin Channel, O'ahu",Hawaii,USA,"(21.4389123, -158.0000565)",21.4389123,-158.0000565
4314,"Ponce Inlet, New Smyrna Beach, Volusia County",Florida,USA,"(29.08501399999999, -80.93225699999999)",29.08501399999999,-80.93225699999999
4323,"Sebastian Inlet, Brevard County",Florida,USA,"(27.862551, -80.4484896)",27.862551,-80.4484896
4328,"Opposite main gate at Patrick Air Force Base, Cape Canaveral, Brevard County",Florida,USA,"(28.3922182, -80.60771319999999)",28.3922182,-80.60771319999999
4333,"Ponce Inlet, New Smyrna Beach, Volusia County",Florida,USA,"(29.08501399999999, -80.93225699999999)",29.08501399999999,-80.93225699999999
4352,"Petting Tank, Florida Aquarium, Tampa",Florida,USA,"(27.950575, -82.4571776)",27.950575,-82.4571776
4357,"North Beach, Patrick AFB, Brevard County",Florida,USA,"(28.2830792, -80.60798969999999)",28.2830792,-80.60798969999999
4360,"Sunglow Pier, Daytona Beach Shores, Volusia County",Florida,USA,"(29.1760933, -80.9828323)",29.1760933,-80.9828323
4362,"Shepard Park, Cocoa Beach, Brevard County ",Florida,USA,"(28.3579498, -80.6053429)",28.3579498,-80.6053429
4371,Between Magic Sands Beach and Kahaluu Beach on the Kona coast,Hawaii,USA,"(19.8967662, -155.5827818)",19.8967662,-155.5827818
4373,"Coral Cove Park, Jupiter Inlet, Palm Beach County",Florida,USA,"(26.6514503, -80.2767327)",26.6514503,-80.2767327
4388,"Near New Smyrna Jetty, Volusia County",Florida,USA,"(29.0279842, -81.0754657)",29.0279842,-81.0754657
4391,"Ponce Inlet, New Smyrna Beach, Volusia County",Florida,USA,"(29.08501399999999, -80.93225699999999)",29.08501399999999,-80.93225699999999
4396,1.5 miles off Surfside ,Texas,USA,"(29.0252044, -95.40866229999999)",29.0252044,-95.40866229999999
4401,"Bathtub Reef Beach, Martin County",Florida,USA,"(27.0804935, -80.4103957)",27.0804935,-80.4103957
4405,"Ponce Inlet, New Smyrna Beach, Volusia County",Florida,USA,"(29.08501399999999, -80.93225699999999)",29.08501399999999,-80.93225699999999
4406,"Ponce Inlet, New Smyrna Beach, Volusia County",Florida,USA,"(29.08501399999999, -80.93225699999999)",29.08501399999999,-80.93225699999999
4407,"North Hutchinson Island, St. Lucie Couny",Florida,USA,"(27.6503152, -80.363081)",27.6503152,-80.363081
4409,"Cove Beach / Kalama Beach, Kihei, Maui",Hawaii,USA,"(20.7644275, -156.4450063)",20.7644275,-156.4450063
4410,"Crawford Road beach approach at New Smyrna Beach, Volusia County",Florida,USA,"(29.0258191, -80.9269984)",29.0258191,-80.9269984
4411,"South Jetty, New Smyrna Beach, Volusia County",Florida,USA,"(29.0258191, -80.9269984)",29.0258191,-80.9269984
4412,"Stuart Park Beach, Martin County",Florida,USA,"(27.0804935, -80.4103957)",27.0804935,-80.4103957
4413,"Ocean Reef Park, Singer Island, Palm Beach County",Florida,USA,"(26.7850625, -80.03754080000002)",26.7850625,-80.03754080000002
4415,Near Patrick Air Force Base Brevard County,Florida,USA,"(28.2394645, -80.60751719999999)",28.2394645,-80.60751719999999
4418,"Tunnels surf break off Makua Beach, Kaua'i",Hawaii,USA,"(22.2237989, -159.5609436)",22.2237989,-159.5609436
4425,"South Jetty, New Smyrna Beach, Volusia County",Florida,USA,"(29.0258191, -80.9269984)",29.0258191,-80.9269984
4461,"Stuart Rocks, Martin County",Florida,USA,"(27.0804935, -80.4103957)",27.0804935,-80.4103957
4462,"Ocean Reef Park, Singer Island, Palm Beach County",Florida,USA,"(26.7850625, -80.03754080000002)",26.7850625,-80.03754080000002
4463,Velzyland,Hawaii,USA,"(19.8967662, -155.5827818)",19.8967662,-155.5827818
4465,"Kahana Beach, Maui",Hawaii,USA,"(20.9766667, -156.6825)",20.9766667,-156.6825
4471,Channel between South Padre Island & Padre Island National Seashore,Texas,USA,"(31.9685988, -99.9018131)",31.9685988,-99.9018131
4479,"Pirate's Beach, Galveston Island",Texas,USA,"(29.241005, -94.90913289999999)",29.241005,-94.90913289999999
4483,"Disney / Vero Beach, Indian River County",Florida,USA,"(27.6386434, -80.39727359999999)",27.6386434,-80.39727359999999
4486,"Gulf Shores Beach, Baldwin County",Alabama,USA,"(30.2493721, -87.6812626)",30.2493721,-87.6812626
4503,"New Smyrna Beach / Cape Canaveral  National Seashore, Brevard County",Florida,USA,"(28.263933, -80.7214417)",28.263933,-80.7214417
4504,"North of Apache Pier, Myrtle Beach, Horry County",South Carolina ,USA,"(33.7628505, -78.78101989999999)",33.7628505,-78.78101989999999
4509,"Lifeguard Tower 16, Huntington Beach",California,USA,"(33.660297, -117.9992265)",33.660297,-117.9992265
4514,"Limantour Beach, Point Reyes National Seashore",California,USA,"(36.778261, -119.4179324)",36.778261,-119.4179324
4521,"Bunkers, Humboldt Bay, Eureka, Humboldt County",California,USA,"(40.8020712, -124.1636729)",40.8020712,-124.1636729
4534,"Rocky Point, north shore of O'ahu",Hawaii,USA,"(21.4389123, -158.0000565)",21.4389123,-158.0000565
4540,"Albuquerue Aquarium, Albuquerue",New Mexico,USA,"(35.0919917, -106.6801938)",35.0919917,-106.6801938
4548,"Central Gulf Coast, St. John County",Florida,USA,"(27.6648274, -81.5157535)",27.6648274,-81.5157535
4554,"Noreiga's, Maui",Hawaii,USA,"(20.7983626, -156.3319253)",20.7983626,-156.3319253
4555,Off Sullivans Island,South Carolina,USA,"(32.7621211, -79.8373067)",32.7621211,-79.8373067
4560,"Sand Key Beach, Clearwater, Pinellas County",Florida,USA,"(27.955832, -82.826698)",27.955832,-82.826698
4564,"Surf City, Long Beach Island",New Jersey,USA,"(39.641727, -74.1885825)",39.641727,-74.1885825
4567,"Howard E. Futch Memorial Park at Paradise Beach, Brevard County",Florida,USA,"(28.263933, -80.7214417)",28.263933,-80.7214417
4572,"Cape San Blas, Gulf County",Florida,USA,"(29.6635469, -85.3554745)",29.6635469,-85.3554745
4579,"Quarter mile south of Ponce de Leon Inlet, Volusia County",Florida,USA,"(29.0279842, -81.0754657)",29.0279842,-81.0754657
4581,"Off Zelda Boulevard, Daytona Beach, Volusia Countyy",Florida,USA,"(27.6648274, -81.5157535)",27.6648274,-81.5157535
4584,"Carolina Beach off Texas Avenue, New Hanover County",North Carolina,USA,"(34.2154913, -77.88245959999999)",34.2154913,-77.88245959999999
4586,Crystal Beach (east of Galveston),Texas,USA,"(29.3622837, -94.77934239999999)",29.3622837,-94.77934239999999
4589,"Scripps, LaJolla, San Diego County",California,USA,"(32.8650371, -117.2541894)",32.8650371,-117.2541894
4598,"Tigertail Beach, Collier County",Florida,USA,"(25.9500459, -81.7419149)",25.9500459,-81.7419149
4608,"Salmon Beach, Sonoma County",California,USA,"(38.3393611, -123.0680577)",38.3393611,-123.0680577
4609,Klamath River mouth,California,USA,"(36.778261, -119.4179324)",36.778261,-119.4179324
4614,"Mavericks, Half Moon Bay, San Mateo County",California,USA,"(37.5127433, -122.4964562)",37.5127433,-122.4964562
4624,"Ponce Inlet, New Smyrna Beach, Volusia County",Florida,USA,"(29.08501399999999, -80.93225699999999)",29.08501399999999,-80.93225699999999
4625,"Cape San Blas, Gulf County",Florida,USA,"(29.6635469, -85.3554745)",29.6635469,-85.3554745
4640,"Off Pu'u Ola'l, Makena, Maui",Hawaii,USA,"(20.65884, -156.437698)",20.65884,-156.437698
4651,"Leftovers, near Waimea Bay, O'ahu",Hawaii,USA,"(21.4389123, -158.0000565)",21.4389123,-158.0000565
4659,"Sebastian Inlet, Brevard County",Florida,USA,"(27.862551, -80.4484896)",27.862551,-80.4484896
4660,"Alligator Reef off Islamorada, Monroe County",Florida,USA,"(24.9242943, -80.62783639999999)",24.9242943,-80.62783639999999
4667,"North Shore, O'ahu",Hawaii,USA,"(21.5616575, -158.0715983)",21.5616575,-158.0715983
4668,French Frigate Shoals,550 miles from Hawaii,USA,"(19.8967662, -155.5827818)",19.8967662,-155.5827818
4671,"Coligny Beach, Hilton Head, Beaufort County",South Carolina,USA,"(32.1411347, -80.75191389999999)",32.1411347,-80.75191389999999
4681,"Playalinda Beach, Canaveral National Seashore, Brevard County",Florida,USA,"(28.263933, -80.7214417)",28.263933,-80.7214417
4682,"Debordieu Beach, Georgetown County",South Carolina,USA,"(33.3156764, -79.3233151)",33.3156764,-79.3233151
4690,"Sargent Beach, Matagorda County",Texas,USA,"(28.8204837, -95.9832577)",28.8204837,-95.9832577
4693,"Playalinda Beach, Canaveral National Seashore, Brevard County",Florida,USA,"(28.263933, -80.7214417)",28.263933,-80.7214417
4695,Oswald State Park,Oregon,USA,"(45.769811, -123.9590931)",45.769811,-123.9590931
4714,"Off Key Largo, Monroe County",Florida,USA,"(25.0865151, -80.4472802)",25.0865151,-80.4472802
4723,"Siletz River mouth, Lincoln County",Oregon,USA,"(44.609549, -123.942359)",44.609549,-123.942359
4732,"Majors Bay, Kaua'i",Hawaii,USA,"(22.0101319, -159.776982)",22.0101319,-159.776982
4733,"Smith Point, Long Island",New York,USA,"(40.8521095, -72.9490754)",40.8521095,-72.9490754
4738,100 miles off Ft. Myers Beach,Florida / Gulf of Mexico,USA,,,
4744,"Tiger Shores Beach, Martin County",Florida,USA,"(27.0804935, -80.4103957)",27.0804935,-80.4103957
4750,"Waveland Beach, Hutchinson Island, St. Lucie County",Florida,USA,"(27.275367, -80.20625000000001)",27.275367,-80.20625000000001
4751,"Normandy Beach, Hutchinson Island,  St. Lucie County",Florida,USA,"(27.2946028, -80.21643159999999)",27.2946028,-80.21643159999999
4771,"Turtle Beach, Siesta Key, Sarasota County",Florida,USA,"(27.218954, -82.514972)",27.218954,-82.514972
4773,"Silva's Channel, Mokuleia, O'ahu",Hawaii,USA,"(21.576681, -158.2065642)",21.576681,-158.2065642
4781,Faria Beach,California,USA,"(34.3249762, -119.3957112)",34.3249762,-119.3957112
4785,"Bellows Beach near Wailea Point, O’ahu",Hawaii,USA,"(21.4389123, -158.0000565)",21.4389123,-158.0000565
4793,"Ponce Inlet,  New Smyrna Beach, Volusia County",Florida,USA,"(29.08501399999999, -80.93225699999999)",29.08501399999999,-80.93225699999999
4796,"Lakewood Campground, Grand Strand, Horry County",South Carolina,USA,"(33.811668, -78.72389199999999)",33.811668,-78.72389199999999
4798,"Islamorada Founder's Park, Plantation Key, Monroe County",Florida,USA,"(24.9712419, -80.59561769999999)",24.9712419,-80.59561769999999
4799,"Indian River Inlet, Rehoboth Beach",Delaware,USA,"(38.6088246, -75.063754)",38.6088246,-75.063754
4809,"Pepper Park Beach, St. Lucie County",Florida,USA,"(27.3225563, -80.54384499999999)",27.3225563,-80.54384499999999
4823,"Playalinda Beach, Canaveral National Seashore, Brevard County",Florida,USA,"(28.263933, -80.7214417)",28.263933,-80.7214417
4844,"Off Fort Pierce, St. Lucie County",Florida,USA,"(27.3838141, -80.39102729999999)",27.3838141,-80.39102729999999
4845,"Playalinda Beach, Canaveral National Seashore, Brevard County",Florida,USA,"(28.263933, -80.7214417)",28.263933,-80.7214417
4850,"Opposite Patrick Air Force Base, Brevard County",Florida,USA,"(28.2394645, -80.60751719999999)",28.2394645,-80.60751719999999
4857,"Beachway Avenue Approach, New Smyrna Beach, Volusia County",Florida,USA,"(29.0258191, -80.9269984)",29.0258191,-80.9269984
4858,"South of Ponce de Leon Jetty, New Smyrna Beach, Volusia County",Florida,USA,"(29.0258191, -80.9269984)",29.0258191,-80.9269984
4860,"Near Cocoa Beach, Brevard  County",Florida,USA,"(28.3200067, -80.6075513)",28.3200067,-80.6075513
4861,"New Smyrna Beach / Ponce Inlet, Volusia County",Florida,USA,"(29.08501399999999, -80.93225699999999)",29.08501399999999,-80.93225699999999
4863,"South of Ponce de Leon Jetty, New Smyrna Beach, Volusia County",Florida,USA,"(29.0258191, -80.9269984)",29.0258191,-80.9269984
4865,"1.4 miles south of Ponce de Leon Jetty, New Smyrna Beach, Volusia County",Florida,USA,"(29.0258191, -80.9269984)",29.0258191,-80.9269984
4867,"Playalinda Beach, Canaveral National Seashore, Brevard County",Florida,USA,"(28.263933, -80.7214417)",28.263933,-80.7214417
4887,"Hammocks Beach State Park, Bear Island, Onslow County",North Carolina,USA,"(34.6318297, -77.1488396)",34.6318297,-77.1488396
4889,Cherry Grove,South Carolina,USA,"(33.8273947, -78.6427922)",33.8273947,-78.6427922
4894,"West Cove, Catalina Island",California,USA,"(38.542978, -121.5614432)",38.542978,-121.5614432
4911,"Surf City, Topsail Island, Pender County",North Carolina,USA,"(34.40551360000001, -77.578097)",34.40551360000001,-77.578097
4924,"Surf City, Topsail Island, Pender County",North Carolina,USA,"(34.40551360000001, -77.578097)",34.40551360000001,-77.578097
4929,"McKenzie Beach Park in Pahoa, Hawai'i ",Hawaii,USA,"(19.4975033, -154.9508104)",19.4975033,-154.9508104
4932,"Ponce Inlet, New Smyrna Beach, Volusia County",Florida,USA,"(29.08501399999999, -80.93225699999999)",29.08501399999999,-80.93225699999999
4933,"Ponce Inlet, New Smyrna Beach, Volusia County",Florida,USA,"(29.08501399999999, -80.93225699999999)",29.08501399999999,-80.93225699999999
4935,"Surf Beach, Lompoc, Santa Barbara County",California,USA,"(34.6826025, -120.6063256)",34.6826025,-120.6063256
4993,Alenuihaha Channel,Hawaii,USA,"(20.6333333, -156.0416667)",20.6333333,-156.0416667
5007,"Carlin Park, Jupiter Inlet",Florida,USA,"(27.6648274, -81.5157535)",27.6648274,-81.5157535
5032,"Intracoastal Waterway,      St. Petersburg",Florida,USA,"(27.773056, -82.64)",27.773056,-82.64
5039,"Curlew Island, Breton Sound",Louisiana,USA,"(30.9842977, -91.96233269999999)",30.9842977,-91.96233269999999
5040,Kawa'a ,Hawaii,USA,"(19.8967662, -155.5827818)",19.8967662,-155.5827818
5043,"Terramar Beach, Carlsbad",California,USA,"(33.1580933, -117.3505939)",33.1580933,-117.3505939
5069,"Loch Lomond, Marin County",California,USA,"(37.9738704, -122.4819777)",37.9738704,-122.4819777
5070,"Lori Wilson Park, Cocoa Beach, Brevard County",Florida,USA,"(28.3365435, -80.6084072)",28.3365435,-80.6084072
5084,Elliot Key,Florida,USA,"(25.4396585, -80.2000596)",25.4396585,-80.2000596
5109,Hanalei Bay,Florida,USA,"(27.6648274, -81.5157535)",27.6648274,-81.5157535
5115,Off Tarpon Springs,Florida,USA,"(28.1461248, -82.7567679)",28.1461248,-82.7567679
5122,"Eight Mile Beach, Galveston",Texas,USA,"(29.2914305, -94.7866075)",29.2914305,-94.7866075
5123,"Dog Patch, San Onofre",California,USA,"(36.778261, -119.4179324)",36.778261,-119.4179324
5125,Off Long Island,New York,USA,"(40.6911684, -73.98085139999999)",40.6911684,-73.98085139999999
5136,"Near oil rig Hondo, 5 nm from Gaviota",California,USA,"(34.4716558, -120.2148716)",34.4716558,-120.2148716
5139,"Figure Eight Island, Wilmington, New Hanover County",North Carolina,USA,"(34.2693745, -77.7444928)",34.2693745,-77.7444928
5155,Sandridge Beach,Virginia,USA,"(36.745984, -75.9440944)",36.745984,-75.9440944
5162,"Surf Beach, Vandenberg AFB",California,USA,"(34.6826025, -120.6063256)",34.6826025,-120.6063256
5164,"Burnt Cove near Eastport, Washington County",Maine,USA,"(44.9061906, -66.98997849999999)",44.9061906,-66.98997849999999
5171,Palmyra Atoll,USA Territory,USA,"(5.8885026, -162.0786656)",5.8885026,-162.0786656
5180,"Tavares Bay, Maui",Hawaii,USA,"(20.7983626, -156.3319253)",20.7983626,-156.3319253
5219,"Lyman Beach, Kailua-Kona",Hawaii,USA,"(19.639994, -155.9969261)",19.639994,-155.9969261
5220,"Lyman Beach, Kailua-Kona",Hawaii,USA,"(19.639994, -155.9969261)",19.639994,-155.9969261
5222,"Follett's Island, Brazoria County",Texas,USA,"(29.110022, -95.462082)",29.110022,-95.462082
5227,"Off Jupiter Inlet, Palm Beach County",Florida,USA,"(26.6514503, -80.2767327)",26.6514503,-80.2767327
5241,"Sunday Beach, Matagorda Island, Calhoun  County",Texas,USA,"(28.1688928, -96.7386946)",28.1688928,-96.7386946
5247,"Egg Harbor, Atlantic County",New Jersey,USA,"(39.3822537, -74.6166192)",39.3822537,-74.6166192
5251,Beaufort Inlet,North Carolina,USA,"(34.7179558, -76.68872259999999)",34.7179558,-76.68872259999999
5262,"Buxton Beach, Dare County",North Carolina,USA,"(35.6549619, -75.62080879999999)",35.6549619,-75.62080879999999
5269,"Nimitz State Beach, Oahu",Hawaii,USA,"(21.3029433, -158.0468182)",21.3029433,-158.0468182
5271,"Samoa Beach, Humboldt County",California,USA,"(40.7450055, -123.8695086)",40.7450055,-123.8695086
5277,"Santa Maria Island, Manatee County",Florida,USA,"(27.5041264, -82.7144811)",27.5041264,-82.7144811
5280,Hatillo Beach,Puerto Rico,USA,,,
5282,"Santa Maria Island, Manatee County",Florida,USA,"(27.5041264, -82.7144811)",27.5041264,-82.7144811
5323,"Palm Beach Inlet, Palm Beach County",Florida,USA,"(26.770726, -80.039254)",26.770726,-80.039254
5337,"Leftovers near Chun's Reef, Oahu",Hawaii,USA,"(21.4389123, -158.0000565)",21.4389123,-158.0000565
5341,Off Catalina Island,California,USA,"(33.3878856, -118.4163103)",33.3878856,-118.4163103
5343,"Leffingwell Landing, Cambria,  San Luis Obispo County",California,USA,"(35.5641381, -121.0807468)",35.5641381,-121.0807468
5345,"Iroquiois Point, Oahu",Hawaii,USA,"(21.3275, -157.9802778)",21.3275,-157.9802778
5348,"Avon, Hatteras Island, Outer Banks, Dare County",North Carolina,USA,"(35.5584932, -75.4665158)",35.5584932,-75.4665158
5362,"Bathtub Reef  Beach, Stuart, Martin County",Florida,USA,"(27.197548, -80.2528257)",27.197548,-80.2528257
5364,"Kahana Beach, Maui",Hawaii,USA,"(20.9766667, -156.6825)",20.9766667,-156.6825
5378,"Ballston Beach, Truro, Cape Cod",Massachusetts,USA,"(42.0000381, -70.02003189999999)",42.0000381,-70.02003189999999
5379,"Maha‘ulepu Beach, Kauai",Hawaii,USA,"(21.8889421, -159.4160185)",21.8889421,-159.4160185
5396,"South Beach, Miami-Dade County",Florida,USA,"(25.7826123, -80.1340772)",25.7826123,-80.1340772
5397,"Lori Wilson Park, Cocoa Beach, Brevard  County",Florida,USA,"(28.3365435, -80.6084072)",28.3365435,-80.6084072
5400,"Spanish House Beach, Brevard County",Florida,USA,"(27.9271447, -80.4879821)",27.9271447,-80.4879821
5406,"Kanaha Beach, Maui",Hawaii,USA,"(20.9026526, -156.4375223)",20.9026526,-156.4375223
5409,"Surf Beach, Lompoc, Santa Barbara County",California,USA,"(34.6826025, -120.6063256)",34.6826025,-120.6063256
5411,"Humboldt Bay, Eureka, Humboldt County",California,USA,"(40.7195153, -124.242601)",40.7195153,-124.242601
5412,"Davidson's Surf Break, Kekaha, Kaua'i",Hawaii,USA,"(21.9708333, -159.715)",21.9708333,-159.715
5434,"""Stuart Rocks"", Martin County",Florida,USA,"(27.0804935, -80.4103957)",27.0804935,-80.4103957
5455,"Near Boynton Beach, Palm Beach County",Florida,USA,"(26.5317866, -80.0905465)",26.5317866,-80.0905465
5461,"Tourmaline Surf Park, San Diego County",California,USA,"(32.8054224, -117.2616612)",32.8054224,-117.2616612
5466,"Halewia, Oahu",Hawaii,USA,"(21.5777, -158.1166)",21.5777,-158.1166
5468,"Off Snipe Point, Florida Keys, Monroe County",Florida,USA,"(24.6670875, -81.58314209999999)",24.6670875,-81.58314209999999
5473,Kona Coast State Park,Hawaii,USA,"(19.8967662, -155.5827818)",19.8967662,-155.5827818
5476,"Pacific State , San Mataeo County",California,USA,"(37.5386681, -122.297781)",37.5386681,-122.297781
5483,"Butler Beach, St Augustine,       St. Johns County",Florida,USA,"(29.8499885, -81.27833969999999)",29.8499885,-81.27833969999999
5497,"Makenat, Maui",Hawaii,USA,"(20.65884, -156.437698)",20.65884,-156.437698
5498,"Pillar Point, Half-Moon Bay, San Mateo County",California,USA,"(37.4954777, -122.4979877)",37.4954777,-122.4979877
5503,Catalina Channel,California,USA,"(34.1887263, -119.2071878)",34.1887263,-119.2071878
5504,"Butterfly Beach, Montecito, Santa Barbara County",California,USA,"(34.4176221, -119.6491956)",34.4176221,-119.6491956
5507,Key West Aquarium,Florida,USA,"(24.5590697, -81.807332)",24.5590697,-81.807332
5513,"Casino Beach, Pensacola, Escambia County",Florida,USA,"(30.3318921, -87.1407067)",30.3318921,-87.1407067
5520,"Bunkers, Humboldt Bay, Eureka, Humboldt County",California,USA,"(40.8020712, -124.1636729)",40.8020712,-124.1636729
5524,"Pila'a Beach, Kaua'i",Hawaii,USA,"(22.2147222, -159.3658333)",22.2147222,-159.3658333
5530,"Kanaha Beach, Maui",Hawaii,USA,"(20.9026526, -156.4375223)",20.9026526,-156.4375223
5537,"Keawekapu Beach, Kihei, Maui",Hawaii,USA,"(20.7051738, -156.4456573)",20.7051738,-156.4456573
5539,"Between  Makena & Molokini, Maui",Hawaii,USA,"(20.6309516, -156.4954163)",20.6309516,-156.4954163
5555,"Santa Lucea Beach, South Hutchinson Island, St. Lucie County",Florida,USA,"(27.2946028, -80.21643159999999)",27.2946028,-80.21643159999999
5561,Macarthur State Park,Florida,USA,"(26.8119274, -80.08738319999999)",26.8119274,-80.08738319999999
5574,"Coligny Beach, Hilton Head, Beaufort County",South Carolina,USA,"(32.1411347, -80.75191389999999)",32.1411347,-80.75191389999999
5575,"Bethel Shoals, Indian River County",Florida,USA,"(27.6947732, -80.54384499999999)",27.6947732,-80.54384499999999
5579,"Juan Ponce de León Landing, Melbourne Beach, Brevard County",Florida,USA,"(28.010895, -80.5302978)",28.010895,-80.5302978
5597,"Oceano Dunes State Beach, San Luis Obispo County",California,USA,"(35.3102296, -120.4357631)",35.3102296,-120.4357631
5610,"Table Beach, Brevard County",Florida,USA,"(28.2666061, -80.60564339999999)",28.2666061,-80.60564339999999
5611,"South of Cocoa Beach, Brevard County",Florida,USA,"(28.3200067, -80.6075513)",28.3200067,-80.6075513
5614,"Lake Ponchartain off Southshore Harbor, New Orleans",Louisiana,USA,"(29.95106579999999, -90.0715323)",29.95106579999999,-90.0715323
5615,"Lori Wilson Park, Cocoa Beach, Brevard  County",Florida,USA,"(28.3365435, -80.6084072)",28.3365435,-80.6084072
5618,"3 to 4 miles west of Indian Pass, Gulf County",Florida,USA,"(29.677653, -85.22765)",29.677653,-85.22765
5620,"Off Masonboro Island, New Hanover County",North Carolina,USA,"(34.1677024, -77.8357585)",34.1677024,-77.8357585
5630,"Fletcher Beach, Hutchinson Island, Martin County",Florida,USA,"(27.0804935, -80.4103957)",27.0804935,-80.4103957
5632,"Katrina Cut, Dauphin Island, Mobile County",Alabama,USA,"(30.2542565, -88.1124155)",30.2542565,-88.1124155
5638,"Walls Beach, Vandenberg AFB, Santa Barbara County",California,USA,"(34.7582101, -120.5163949)",34.7582101,-120.5163949
5655,"Airplane Beach, Lahina, West Maui",Hawaii,USA,"(20.7983626, -156.3319253)",20.7983626,-156.3319253
5656,"Indian Harbor Beach, Brevard County",Florida,USA,"(28.1489021, -80.5883855)",28.1489021,-80.5883855
5670,"Windsor Beach, Indian River County",Florida,USA,"(27.7886508, -80.4145669)",27.7886508,-80.4145669
5677,Off Panama City,Florida,USA,"(30.064319, -85.4632586)",30.064319,-85.4632586
5691,"3 miles off Jupiter, Palm Beach County",Florida,USA,"(26.873483, -80.07473499999999)",26.873483,-80.07473499999999
5709,"Lori Wilson Park, Cocoa Beach, Brevard  County",Florida,USA,"(28.3365435, -80.6084072)",28.3365435,-80.6084072
